index	label	sentence	pos	v_index	definition
861	1	He also indicates that he would roll back some of the deregulation pushed through during the Reagan years, particularly pledging tougher antitrust policies	VERB	6	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
862	1	We can also see dissolving a central tenet of those who' ve long argued that the large budget and trade deficits of the Reagan years have left the U.S. economy tottering on the edge of ruin	VERB	4	To terminate a union of multiple members actively, as by disbanding.
863	1	Steelworkers will press for a share of the higher profits; lower- cost minimills and emerging Third World producers will grab markets of integrated U.S. steelmakers, and alternative materials -- aluminum, ceramics and high- tech metal composites -- will wrest away business	VERB	19	To grip suddenly; to seize; to clutch.
864	0	The finding of the crack could prompt a re- examination of the struts on the rockets used for Discovery to ensure that cracks haven't been missed there	VERB	25	To fail to hit.
865	0	The labor pact with large trucking firms met a storm of protests from local leaders and the rank and file when it was tentatively struck last month	VERB	24	To delete or cross out; to scratch or eliminate.
866	0	"By the time "" Trovatore "" stumbled in for the last time two weeks ago, only the Heimlich maneuver could have helped Franco Bonanome get through "" Di quella pira ""; an old buzz saw, Fiorenza Cossotto, was rasping away at the gypsy's music; and Leona Mitchell drifted from pillar to pillar and all too often from the score"	VERB	6	To trip or fall; to walk clumsily.
867	0	And gang killings -- though still occurring at the rate of several a week -- have declined sharply since the police flooded the streets	VERB	21	To overflow, as by water from excessive rainfall.
868	0	With the stock now trading in the low 80s, he wonders whether investors might have benefited more using the money in another investment rather than riding the roller coaster	VERB	25	To free  from a hindrance or annoyance.
869	0	Based on the number of acres planted in the spring, the Agriculture Department estimated earlier this year that a normal yield of 121 bushels an acre would generate a harvest of 7.3 billion bushels	VERB	6	To place  in soil or other substrate in order that it may live and grow.
870	0	It struck down the comptroller's conclusion that the Bank Holding Company Act didn't apply	VERB	1	To delete or cross out; to scratch or eliminate.
871	0	He said that MMWEC will have to absorb only$ 4 million in additional annual costs now paid by the Vermont utilities	VERB	7	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
872	1	"Afterward, Enrique "" Quique "" Galarza, Cojunto's lively, goateed, 40-ish lead singer, explained that he and his colleagues recently dissolved a pre- existing group and started Cojunto, so they don't have any home turf dates either"	VERB	19	To terminate a union of multiple members actively, as by disbanding.
873	0	In most instances, executives at the absorbed companies are the merger casualties, says Steven Potter of Russell Reynolds Associates	VERB	6	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
874	1	All agree that the state must diversify its industrial base to escape the recently detrimental reliance on oil, said Ron Jones, chairman of the New Orleans Business Council and president of Louisiana Coca Cola Bottling Ltd	VERB	11	To get free; to free oneself.
875	0	"First, there is the problem of establishing precisely what "" meaning "" each senator understood concerning every provision of every treaty at the time the Senate gave its consent to ratification. -LRB- From my observation, most senators do not attend treaty hearings, read committee reports on treaties, or even personally examine the texts of most proposed treaties before they are called upon to vote. -RRB-/-R"	VERB	50	to observe or inspect carefully or critically
876	1	But while Lucky and Campeau haven't struck a deal for Ralph's, Wall Street investment bankers say Macy may have: The New York retailer is said to have pre- sold Ralph's to an unidentified leveraged buyout concern for more than$ 1 billion	VERB	6	To delete or cross out; to scratch or eliminate.
877	0	In northern Botswana, where the poor quality of their ivory protects elephants from poachers, the elephant population is out of control and has eaten and knocked down many square miles of scrubby forest	VERB	25	To strike for admittance; to rap upon, as a door.
878	1	Richard Barnett, chairman of the CFC Alliance, says equipment manufacturers won't retool their plants until they can know with certainty which CFC substitutes the producers will stick with	VERB	26	To cut a piece of wood to be the stick member of a cope-and-stick joint.
879	1	Mr. Tyson was in London on business and had to fly back this weekend	VERB	10	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
880	1	To help make room, two members representing Newmont would step down	VERB	9	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
881	1	"Like Mr. Bush, Mr. Dukakis wants to step up the use of "" clean "" natural gas by eliminating legal and regulatory barriers that block big gas users from bargaining directly with producers"	VERB	7	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
882	1	"Mr. Rowland "" touched on the matter "" of a possible stake purchase again last week, according to Sir Michael"	VERB	3	Primarily physical senses.
883	0	He gives a tour of a Berlin that is affectionate yet bewildered; though he isn't a native Berliner, his is the view of a returning son who doesn't quite know what to make of the city he's missed so much	VERB	37	To fail to hit.
884	1	"A spokesman for Mr. Dingell said, "" The exemptions ate the rule.'"	VERB	9	To ingest; to be ingested.
